  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
,,,,1,2,3,4,5=1-2+3+4,6,7=5-6,8,9=7-8,10,11,12,13=11x12,14
"2,972",5,3,21,"14,909",35,"4,754",0,"19,628","2,946","16,682",1450,"15,232",16877,0,110.00,0,28.01
"2,973",5,3,22,"14,666",35,"4,379",0,"19,009","2,932","16,077",1450,"14,627",16258,0,110.00,0,26.42
"2,974",5,3,23,"13,928",34,"4,145",0,"18,039","2,583","15,456",1450,"14,005",15760,0,110.00,0,25.31
"2,975",5,3,24,"12,602",34,"4,068",0,"16,636","1,932","14,704",1450,"13,254",15136,0,110.00,0,21.34
"2,976",5,4,1,"12,540",34,"3,937",0,"16,443","2,189","14,254",1450,"12,804",14834,0,110.00,0,19.75
"2,977",5,4,2,"12,157",33,"3,972",0,"16,096","2,004","14,092",1450,"12,642",14704,0,110.00,0,18.13
"2,978",5,4,3,"11,680",33,"4,075",0,"15,721","1,605","14,116",1450,"12,666",14724,0,110.00,0,16.87
"2,979",5,4,4,"11,679",33,"3,908",0,"15,554","1,376","14,177",1450,"12,727",14765,0,110.00,0,16.50
"2,980",5,4,5,"11,951",33,"4,095",0,"16,013","1,771","14,242",1450,"12,792",14821,0,110.00,0,15.78
"2,981",5,4,6,"13,234",34,"4,032",0,"17,233","2,073","15,160",1450,"13,710",15543,0,110.00,0,17.61
"2,982",5,4,7,"14,149",34,"4,797",0,"18,912","2,456","16,455",1450,"15,005",16555,0,110.00,0,20.38
"2,983",5,4,8,"14,938",35,"5,297",0,"20,200","2,294","17,907",1450,"16,456",18520,0,110.00,0,22.46
"2,984",5,4,9,"15,297",36,"5,402",0,"20,663","2,325","18,338",1450,"16,888",18818,0,110.00,0,23.98
"2,985",5,4,10,"15,797",37,"5,451",0,"21,212","2,433","18,779",1450,"17,329",19126,0,110.00,0,24.45
"2,986",5,4,11,"16,172",37,"5,412",0,"21,547","2,501","19,046",1450,"17,596",19351,0,110.00,0,24.45
"2,987",5,4,12,"16,392",37,"5,397",0,"21,752","2,483","19,269",1450,"17,819",19505,0,110.00,0,24.45
"2,988",5,4,13,"16,441",37,"5,374",0,"21,778","2,551","19,227",1450,"17,777",19475,0,110.00,0,24.45
"2,989",5,4,14,"16,408",37,"5,350",0,"21,721","2,817","18,904",1450,"17,454",19220,0,110.00,0,24.45
"2,990",5,4,15,"16,123",37,"5,417",0,"21,504","2,608","18,896",1450,"17,446",19215,0,110.00,0,24.45
"2,991",5,4,16,"15,756",36,"5,592",0,"21,311","2,472","18,839",1450,"17,388",19157,0,110.00,0,22.64
"2,992",5,4,17,"16,300",38,"5,608",0,"21,871","3,023","18,847",1450,"17,397",19168,0,110.00,0,24.04
"2,993",5,4,18,"17,679",39,"5,069",0,"22,710","3,210","19,500",1450,"18,050",19697,0,110.00,0,24.45
"2,994",5,4,19,"18,370",40,"4,326",0,"22,656","2,929","19,727",1450,"18,277",19866,0,110.00,0,24.85
"2,995",5,4,20,"18,410",40,"4,258",0,"22,629","2,984","19,645",1450,"18,195",19802,0,110.00,0,26.07
"2,996",5,4,21,"18,185",39,"4,352",0,"22,498","2,954","19,544",1450,"18,094",19738,0,110.00,0,27.32
"2,997",5,4,22,"17,549",39,"4,544",0,"22,055","2,757","19,298",1450,"17,848",19531,0,110.00,0,25.62
"2,998",5,4,23,"15,838",37,"4,349",0,"20,150","1,983","18,167",1450,"16,717",18727,0,110.00,0,24.45
"2,999",5,4,24,"15,576",37,"3,627",0,"19,166","2,060","17,106",1450,"15,656",17523,0,110.00,0,23.45
"3,000",5,5,1,"15,787",37,"3,267",0,"19,016","1,987","17,030",1450,"15,579",17366,0,110.00,0,23.37
"3,001",5,5,2,"15,387",37,"3,573",0,"18,923","1,879","17,044",1450,"15,594",17404,0,110.00,0,20.66
"3,002",5,5,3,"14,929",36,"3,687",0,"18,580","1,617","16,963",1450,"15,513",17251,0,110.00,0,18.73
"3,003",5,5,4,"14,857",36,"3,900",0,"18,721","1,694","17,027",1450,"15,577",17362,0,110.00,0,18.30
"3,004",5,5,5,"15,408",36,"3,888",0,"19,260","2,204","17,056",1450,"15,606",17424,0,110.00,0,17.81
"3,005",5,5,6,"16,668",38,"4,002",0,"20,632","2,200","18,431",1450,"16,981",18892,0,110.00,0,21.23
"3,006",5,5,7,"17,343",39,"4,549",0,"21,853","2,620","19,233",1450,"17,782",19481,0,110.00,0,23.06
"3,007",5,5,8,"18,749",41,"4,729",0,"23,438","3,078","20,360",1450,"18,910",20439,0,110.00,0,23.90
"3,008",5,5,9,"19,609",42,"4,944",0,"24,511","3,363","21,149",1450,"19,698",21230,0,110.00,0,24.45
"3,009",5,5,10,"19,143",41,"4,608",0,"23,710","3,059","20,651",1450,"19,200",20724,0,110.00,0,24.88
"3,010",5,5,11,"18,838",41,"4,590",0,"23,387","2,963","20,424",1450,"18,973",20482,0,110.00,0,24.63
"3,011",5,5,12,"18,674",40,"4,581",0,"23,215","2,932","20,283",1450,"18,832",20352,0,110.00,0,24.45
"3,012",5,5,13,"18,529",40,"4,144",0,"22,633","2,659","19,974",1450,"18,524",20094,0,110.00,0,24.45
"3,013",5,5,14,"17,628",39,"4,580",0,"22,169","2,644","19,525",1450,"18,075",19722,0,110.00,0,24.45
"3,014",5,5,15,"15,893",35,"5,187",0,"21,045","2,309","18,736",1450,"17,286",19096,0,110.00,0,24.08
"3,015",5,5,16,"15,886",36,"4,924",0,"20,774","2,604","18,169",1450,"16,719",18732,0,110.00,0,23.55
"3,016",5,5,17,"16,899",38,"4,411",0,"21,271","3,000","18,271",1450,"16,821",18779,0,110.00,0,24.45
"3,017",5,5,18,"18,557",40,"3,779",0,"22,296","3,037","19,259",1450,"17,809",19495,0,110.00,0,24.45
"3,018",5,5,19,"18,533",40,"3,796",0,"22,289","3,182","19,107",1450,"17,657",19398,0,110.00,0,25.84
"3,019",5,5,20,"18,494",40,"3,966",0,"22,420","3,267","19,154",1450,"17,703",19427,0,110.00,0,27.63
"3,020",5,5,21,"18,301",40,"4,389",0,"22,650","3,263","19,387",1450,"17,937",19609,0,110.00,0,29.39
"3,021",5,5,22,"17,415",38,"4,373",0,"21,750","2,868","18,882",1450,"17,431",19199,0,110.00,0,27.31
"3,022",5,5,23,"16,445",37,"4,122",0,"20,529","2,841","17,688",1450,"16,238",18322,0,110.00,0,25.34
"3,023",5,5,24,"16,107",37,"3,588",0,"19,658","2,625","17,033",1450,"15,583",17379,0,110.00,0,24.45
"3,024",5,6,1,"15,825",37,"3,904",0,"19,692","2,753","16,939",1450,"15,488",17203,0,110.00,0,24.45
"3,025",5,6,2,"14,864",35,"3,921",0,"18,749","2,226","16,523",1450,"15,073",16634,0,110.00,0,24.45
"3,026",5,6,3,"14,740",35,"4,038",0,"18,743","2,412","16,331",1450,"14,881",16440,0,110.00,0,23.86
"3,027",5,6,4,"15,034",36,"4,119",0,"19,117","2,518","16,599",1450,"15,148",16750,0,110.00,0,23.58
"3,028",5,6,5,"15,271",36,"4,126",0,"19,361","2,665","16,696",1450,"15,246",16889,0,110.00,0,24.18
"3,029",5,6,6,"16,302",37,"4,284",0,"20,549","3,030","17,519",1450,"16,069",18143,0,110.00,0,24.45
"3,030",5,6,7,"17,838",39,"4,607",0,"22,407","3,393","19,013",1450,"17,563",19322,0,110.00,0,24.45
"3,031",5,6,8,"18,083",39,"4,489",0,"22,533","3,460","19,073",1450,"17,623",19363,0,110.00,0,26.21
"3,032",5,6,9,"18,095",39,"4,225",0,"22,280","3,271","19,010",1450,"17,560",19317,0,110.00,0,27.66
"3,033",5,6,10,"17,541",38,"4,438",0,"21,940","3,222","18,719",1450,"17,268",19080,0,110.00,0,28.15
"3,034",5,6,11,"17,085",38,"4,487",0,"21,534","2,958","18,577",1450,"17,126",18985,0,110.00,0,27.70
"3,035",5,6,12,"17,101",38,"4,760",0,"21,823","2,781","19,042",1450,"17,592",19342,0,110.00,0,26.78
"3,036",5,6,13,"16,526",37,"5,340",0,"21,829","2,843","18,986",1450,"17,536",19299,0,110.00,0,26.93
"3,037",5,6,14,"15,834",36,"5,522",0,"21,320","2,769","18,551",1450,"17,101",18967,0,110.00,0,25.93
"3,038",5,6,15,"14,709",35,"5,491",0,"20,165","2,502","17,663",1450,"16,212",18298,0,110.00,0,24.86
"3,039",5,6,16,"14,552",34,"5,358",0,"19,875","2,615","17,261",1450,"15,810",17757,0,110.00,0,24.45
"3,040",5,6,17,"15,399",36,"5,211",0,"20,574","2,866","17,708",1450,"16,258",18348,0,110.00,0,25.56
"3,041",5,6,18,"16,216",37,"5,084",0,"21,263","3,102","18,160",1450,"16,710",18726,0,110.00,0,26.21
"3,042",5,6,19,"16,801",38,"4,723",0,"21,486","3,304","18,183",1450,"16,732",18736,0,110.00,0,28.54
"3,043",5,6,20,"17,508",39,"4,022",0,"21,491","3,328","18,163",1450,"16,713",18726,0,110.00,0,30.24
"3,044",5,6,21,"17,923",39,"3,833",0,"21,717","3,046","18,671",1450,"17,221",19049,0,110.00,0,32.88
"3,045",5,6,22,"17,279",38,"3,964",0,"21,205","2,907","18,298",1450,"16,847",18792,0,110.00,0,29.87
"3,046",5,6,23,"16,030",37,"4,242",0,"20,235","2,607","17,628",1450,"16,178",18274,0,110.00,0,27.24
"3,047",5,6,24,"14,817",35,"4,246",0,"19,028","2,439","16,590",1450,"15,139",16732,0,110.00,0,24.45
"3,048",5,7,1,"14,730",35,"4,086",0,"18,781","2,317","16,464",1450,"15,014",16566,0,110.00,0,24.45
"3,049",5,7,2,"14,719",35,"3,800",0,"18,484","2,094","16,390",1450,"14,940",16492,0,110.00,0,23.76
"3,050",5,7,3,"14,892",35,"3,707",0,"18,563","2,092","16,471",1450,"15,021",16578,0,110.00,0,22.59
"3,051",5,7,4,"15,201",36,"3,774",0,"18,939","2,092","16,847",1450,"15,396",17048,0,110.00,0,22.53
"3,052",5,7,5,"15,435",36,"3,936",0,"19,335","2,425","16,910",1450,"15,459",17139,0,110.00,0,23.45
"3,053",5,7,6,"16,856",38,"3,855",0,"20,673","3,099","17,574",1450,"16,123",18212,0,110.00,0,24.45
"3,054",5,7,7,"18,638",40,"3,701",0,"22,298","3,264","19,034",1450,"17,583",19337,0,110.00,0,24.45
"3,055",5,7,8,"18,751",40,"4,172",0,"22,883","3,518","19,366",1450,"17,915",19591,0,110.00,0,27.03
"3,056",5,7,9,"18,662",40,"4,183",0,"22,805","3,404","19,401",1450,"17,950",19618,0,110.00,0,27.60
"3,057",5,7,10,"18,250",40,"4,242",0,"22,453","3,460","18,992",1450,"17,542",19303,0,110.00,0,27.66
"3,058",5,7,11,"17,947",39,"4,403",0,"22,310","3,049","19,261",1450,"17,811",19495,0,110.00,0,26.68
"3,059",5,7,12,"17,253",38,"4,534",0,"21,748","3,007","18,742",1450,"17,291",19100,0,110.00,0,25.84
"3,060",5,7,13,"17,110",38,"4,556",0,"21,629","2,896","18,732",1450,"17,282",19090,0,110.00,0,24.89
"3,061",5,7,14,"16,421",37,"4,665",0,"21,049","2,736","18,313",1450,"16,863",18807,0,110.00,0,24.45
"3,062",5,7,15,"15,740",36,"4,673",0,"20,378","2,511","17,867",1450,"16,416",18496,0,110.00,0,24.45
"3,063",5,7,16,"15,555",35,"4,710",0,"20,229","2,541","17,688",1450,"16,237",18321,0,110.00,0,23.96
"3,064",5,7,17,"15,880",36,"4,697",0,"20,541","2,896","17,645",1450,"16,195",18283,0,110.00,0,24.45
"3,065",5,7,18,"17,370",38,"4,394",0,"21,726","3,267","18,459",1450,"17,009",18910,0,110.00,0,24.45
"3,066",5,7,19,"18,001",39,"4,061",0,"22,022","3,499","18,524",1450,"17,074",18949,0,110.00,0,25.84
"3,067",5,7,20,"19,015",41,"3,292",0,"22,267","3,262","19,004",1450,"17,554",19313,0,110.00,0,27.32
"3,068",5,7,21,"18,987",41,"3,240",0,"22,187","3,155","19,032",1450,"17,582",19336,0,110.00,0,29.56
"3,069",5,7,22,"18,289",40,"3,487",0,"21,737","3,117","18,620",1450,"17,169",19007,0,110.00,0,25.69
"3,070",5,7,23,"16,993",38,"3,532",0,"20,486","2,595","17,891",1450,"16,441",18513,0,110.00,0,24.45
"3,071",5,7,24,"15,676",36,"3,390",0,"19,030","2,075","16,955",1450,"15,505",17235,0,110.00,0,24.45
"3,072",5,8,1,"15,122",36,"3,520",0,"18,606","1,934","16,672",1450,"15,222",16861,0,110.00,0,21.83
"3,073",5,8,2,"14,935",35,"4,126",0,"19,026","2,340","16,686",1450,"15,236",16879,0,110.00,0,17.85
"3,074",5,8,3,"14,706",35,"4,168",0,"18,839","2,375","16,463",1450,"15,013",16564,0,110.00,0,16.83
"3,075",5,8,4,"15,215",36,"3,900",0,"19,079","2,046","17,033",1450,"15,583",17375,0,110.00,0,17.10
"3,076",5,8,5,"15,717",37,"3,952",0,"19,632","2,370","17,263",1450,"15,812",17761,0,110.00,0,17.10
"3,077",5,8,6,"16,850",38,"4,035",0,"20,847","2,586","18,261",1450,"16,811",18771,0,110.00,0,18.12
"3,078",5,8,7,"18,072",38,"3,924",0,"21,958","2,726","19,232",1450,"17,782",19481,0,110.00,0,23.05
"3,079",5,8,8,"19,583",41,"3,876",0,"23,418","2,953","20,465",1450,"19,015",20539,0,110.00,0,23.09
"3,080",5,8,9,"19,864",41,"3,661",0,"23,484","2,692","20,792",1450,"19,342",20864,0,110.00,0,25.16
"3,081",5,8,10,"19,823",41,"3,692",0,"23,475","2,711","20,763",1450,"19,313",20826,0,110.00,0,25.02
"3,082",5,8,11,"19,889",41,"3,788",0,"23,635","2,814","20,822",1450,"19,371",20900,0,110.00,0,23.57
"3,083",5,8,12,"20,062",41,"3,864",0,"23,884","2,917","20,967",1450,"19,517",21028,0,110.00,0,23.05
"3,084",5,8,13,"19,771",41,"4,211",0,"23,941","2,902","21,039",1450,"19,589",21126,0,110.00,0,23.08
"3,085",5,8,14,"17,875",38,"4,445",0,"22,282","2,415","19,867",1450,"18,417",19970,0,110.00,0,23.05
"3,086",5,8,15,"17,060",37,"4,718",0,"21,742","2,566","19,176",1450,"17,726",19444,0,110.00,0,23.09
"3,087",5,8,16,"16,640",37,"4,965",0,"21,569","2,748","18,821",1450,"17,370",19149,0,110.00,0,23.02
"3,088",5,8,17,"16,867",36,"5,178",0,"22,009","2,912","19,096",1450,"17,646",19391,0,110.00,0,23.09
"3,089",5,8,18,"17,504",37,"5,127",0,"22,593","3,018","19,576",1450,"18,125",19755,0,110.00,0,24.86
"3,090",5,8,19,"18,045",38,"4,731",0,"22,738","3,034","19,704",1450,"18,254",19850,0,110.00,0,25.87
"3,091",5,8,20,"18,630",39,"4,321",0,"22,912","3,079","19,833",1450,"18,383",19940,0,110.00,0,27.04
"3,092",5,8,21,"18,884",39,"4,325",0,"23,170","3,361","19,809",1450,"18,358",19926,0,110.00,0,29.89
"3,093",5,8,22,"18,846",40,"4,702",0,"23,508","3,416","20,092",1450,"18,642",20184,0,110.00,0,27.67
"3,094",5,8,23,"17,573",38,"4,546",0,"22,081","2,887","19,195",1450,"17,745",19455,0,110.00,0,25.84
"3,095",5,8,24,"16,228",36,"4,492",0,"20,683","2,349","18,335",1450,"16,884",18818,0,110.00,0,23.16
"3,096",5,9,1,"15,950",36,"4,391",0,"20,306","2,280","18,026",1450,"16,575",18625,0,110.00,0,23.05
"3,097",5,9,2,"15,817",36,"3,805",0,"19,586","1,836","17,750",1450,"16,299",18389,0,110.00,0,22.25
"3,098",5,9,3,"16,128",36,"3,500",0,"19,591","1,847","17,744",1450,"16,294",18385,0,110.00,0,20.19
"3,099",5,9,4,"16,596",37,"3,431",0,"19,991","1,841","18,149",1450,"16,699",18716,0,110.00,0,20.16
"3,100",5,9,5,"16,441",37,"3,697",0,"20,101","1,966","18,136",1450,"16,685",18709,0,110.00,0,20.13
"3,101",5,9,6,"17,243",38,"3,435",0,"20,641","1,861","18,780",1450,"17,330",19127,0,110.00,0,19.36
"3,102",5,9,7,"17,920",38,"3,426",0,"21,309","2,086","19,223",1450,"17,772",19473,0,110.00,0,18.59
"3,103",5,9,8,"18,664",39,"3,420",0,"22,045","2,458","19,587",1450,"18,136",19767,0,110.00,0,20.51
"3,104",5,9,9,"18,989",40,"3,780",0,"22,729","2,551","20,178",1450,"18,728",20264,0,110.00,0,23.05
"3,105",5,9,10,"18,531",39,"4,116",0,"22,607","2,994","19,613",1450,"18,163",19790,0,110.00,0,23.05
"3,106",5,9,11,"18,980",40,"3,834",0,"22,774","2,804","19,970",1450,"18,520",20075,0,110.00,0,23.05
"3,107",5,9,12,"18,714",40,"4,026",0,"22,700","2,501","20,199",1450,"18,749",20290,0,110.00,0,23.05
"3,108",5,9,13,"18,188",39,"4,270",0,"22,420","2,286","20,134",1450,"18,684",20213,0,110.00,0,22.42
"3,109",5,9,14,"17,350",38,"4,395",0,"21,707","2,317","19,390",1450,"17,940",19611,0,110.00,0,20.37
"3,110",5,9,15,"16,760",37,"4,670",0,"21,394","2,250","19,143",1450,"17,693",19423,0,110.00,0,19.15
"3,111",5,9,16,"16,329",36,"5,033",0,"21,326","2,348","18,978",1450,"17,528",19289,0,110.00,0,18.94
"3,112",5,9,17,"16,897",37,"4,990",0,"21,850","2,375","19,475",1450,"18,025",19683,0,110.00,0,19.53
"3,113",5,9,18,"17,424",38,"5,124",0,"22,510","2,469","20,041",1450,"18,591",20134,0,110.00,0,22.28
"3,114",5,9,19,"17,786",38,"5,217",0,"22,965","2,598","20,366",1450,"18,916",20449,0,110.00,0,23.05
"3,115",5,9,20,"17,688",38,"5,437",0,"23,087","2,774","20,313",1450,"18,863",20403,0,110.00,0,23.05
"3,116",5,9,21,"17,912",38,"5,670",0,"23,543","3,360","20,183",1450,"18,733",20266,0,110.00,0,25.12
"3,117",5,9,22,"18,226",39,"6,082",0,"24,269","3,646","20,624",1450,"19,173",20682,0,110.00,0,25.17
"3,118",5,9,23,"16,504",36,"6,628",0,"23,096","2,850","20,246",1450,"18,796",20330,0,110.00,0,23.05
"3,119",5,9,24,"15,430",34,"5,730",0,"21,125","2,218","18,907",1450,"17,457",19224,0,110.00,0,19.58
"3,120",5,10,1,"15,449",35,"5,587",0,"21,001","2,214","18,787",1450,"17,336",19129,0,110.00,0,23.05
"3,121",5,10,2,"14,789",34,"5,601",0,"20,356","1,902","18,453",1450,"17,003",18902,0,110.00,0,22.21
"3,122",5,10,3,"14,693",34,"5,700",0,"20,358","1,824","18,534",1450,"17,084",18956,0,110.00,0,20.84
