  Rang,month,day,hour,= Production brute des centrales d'HQP (MWh),- Consommation des centrales d'HQP (MWh),+ Électricité reçue par HQP aux points de raccordement des centrales et des interconnexions (MWh),+ Consommation attribuable à la puissance interruptible mise à la disposition d'HQP majorée des pertes de transport (MWh),production,- Volume des engagements du Producteur envers des tiers (MWh),= Volume d'électricité fournie par le Producteur au Distributeur (MWh),- Volume des approvisionnements hors patrimoniaux provenant d'HQP (MWh),= Volume d'électricité mobilisée par le Distributeur au titre de l'électricité patrimoniale (MWh)," Volume d'électricité patrimoniale
(bâtonnets affectés) (MWh)", Volume d'électricité mobilisée par le Distributeur en dépassement de l'électricité patrimoniale (MWh), Coût unitaire du dépassement ($/MWh),= Coût total horaire ($),(DAM HQ + TSC NYPA-HQ + NTAC + SC NYISO) * T ($/MWh)
"7,978",11,29,10,"22,933",52,"6,891",0,"29,772","5,732","24,040",1817,"22,223",22945,0,105.99,0,59.51
"7,979",11,29,11,"22,597",52,"6,788",0,"29,333","5,827","23,507",1817,"21,690",22482,0,105.99,0,59.66
"7,980",11,29,12,"22,462",52,"6,743",0,"29,152","5,731","23,422",1817,"21,605",22374,0,105.99,0,54.79
"7,981",11,29,13,"21,860",51,"6,714",0,"28,523","5,470","23,053",1817,"21,236",22038,0,105.99,0,53.74
"7,982",11,29,14,"21,434",51,"6,745",0,"28,129","5,150","22,979",1817,"21,162",21982,0,105.99,0,52.48
"7,983",11,29,15,"21,260",50,"7,139",0,"28,349","5,752","22,597",1817,"20,780",21614,0,105.99,0,51.97
"7,984",11,29,16,"22,683",52,"6,793",0,"29,424","5,759","23,665",1817,"21,847",22642,0,105.99,0,53.35
"7,985",11,29,17,"24,018",53,"6,923",0,"30,888","5,609","25,279",1817,"23,462",24044,0,105.99,0,61.73
"7,986",11,29,18,"24,723",54,"6,856",0,"31,525","5,630","25,895",1817,"24,077",24592,0,105.99,0,76.09
"7,987",11,29,19,"24,629",54,"6,703",0,"31,278","5,585","25,693",1817,"23,876",24419,0,105.99,0,71.27
"7,988",11,29,20,"24,628",54,"6,538",0,"31,111","5,578","25,533",1817,"23,716",24254,0,105.99,0,63.49
"7,989",11,29,21,"24,149",54,"6,423",0,"30,518","5,657","24,861",1817,"23,044",23710,0,105.99,0,59.11
"7,990",11,29,22,"23,777",53,"6,012",0,"29,736","6,075","23,661",1817,"21,844",22640,0,105.99,0,55.57
"7,991",11,29,23,"23,704",53,"4,975",0,"28,626","5,662","22,964",1817,"21,147",21970,0,105.99,0,50.21
"7,992",11,29,24,"22,564",51,"4,980",0,"27,493","5,424","22,069",1817,"20,252",21013,0,105.99,0,47.38
"7,993",11,30,1,"21,730",50,"4,807",0,"26,487","5,073","21,414",1817,"19,597",20451,0,105.99,0,41.53
"7,994",11,30,2,"21,274",49,"5,128",0,"26,353","4,752","21,601",1817,"19,784",20617,0,105.99,0,39.67
"7,995",11,30,3,"20,428",48,"5,401",0,"25,781","4,706","21,075",1817,"19,258",20145,0,105.99,0,39.11
"7,996",11,30,4,"20,420",49,"5,361",0,"25,732","4,660","21,072",1817,"19,255",20142,0,105.99,0,37.05
"7,997",11,30,5,"21,157",50,"5,359",0,"26,466","4,759","21,707",1817,"19,890",20714,0,105.99,0,35.98
"7,998",11,30,6,"22,319",51,"5,407",0,"27,675","5,058","22,617",1817,"20,799",21652,0,105.99,0,42.78
"7,999",11,30,7,"24,814",55,"5,417",0,"30,176","5,135","25,041",1817,"23,224",23861,0,105.99,0,57.03
"8,000",11,30,8,"25,206",55,"5,789",0,"30,941","5,155","25,786",1817,"23,969",24520,0,105.99,0,63.78
"8,001",11,30,9,"25,422",55,"5,710",0,"31,077","5,258","25,819",1817,"24,002",24546,0,105.99,0,64.18
"8,002",11,30,10,"25,078",54,"5,646",0,"30,670","5,365","25,305",1817,"23,488",24059,0,105.99,0,60.72
"8,003",11,30,11,"25,152",54,"5,347",0,"30,444","5,454","24,990",1817,"23,173",23823,0,105.99,0,58.34
"8,004",11,30,12,"25,158",54,"5,130",0,"30,234","5,257","24,977",1817,"23,160",23807,0,105.99,0,56.57
"8,005",11,30,13,"24,726",53,"5,188",0,"29,861","5,284","24,577",1817,"22,760",23434,0,105.99,0,54.43
"8,006",11,30,14,"24,581",53,"5,225",0,"29,753","5,292","24,461",1817,"22,644",23323,0,105.99,0,52.62
"8,007",11,30,15,"24,629",53,"5,261",0,"29,836","5,266","24,571",1817,"22,754",23432,0,105.99,0,51.75
"8,008",11,30,16,"24,939",54,"5,665",0,"30,551","5,132","25,419",1817,"23,602",24170,0,105.99,0,52.20
"8,009",11,30,17,"24,617",53,"5,812",0,"30,375","4,991","25,384",1817,"23,567",24161,0,105.99,0,63.71
"8,010",11,30,18,"25,601",55,"5,808",0,"31,354","5,373","25,981",1817,"24,164",24683,0,105.99,0,77.75
"8,011",11,30,19,"25,216",55,"5,794",0,"30,955","5,652","25,302",1817,"23,485",24058,0,105.99,0,71.36
"8,012",11,30,20,"24,720",54,"5,995",0,"30,661","5,738","24,922",1817,"23,105",23747,0,105.99,0,61.05
"8,013",11,30,21,"24,363",53,"5,560",0,"29,869","5,425","24,444",1817,"22,627",23308,0,105.99,0,57.18
"8,014",11,30,22,"23,985",53,"5,548",0,"29,480","5,460","24,020",1817,"22,203",22942,0,105.99,0,53.92
"8,015",11,30,23,"22,766",51,"5,960",0,"28,675","6,352","22,323",1817,"20,506",21324,0,105.99,0,50.30
"8,016",11,30,24,"21,929",50,"5,785",0,"27,664","6,140","21,524",1817,"19,707",20558,0,105.99,0,43.42
"8,017",12,1,1,"21,094",50,"5,522",0,"26,566","5,474","21,092",1817,"19,275",20163,0,105.99,0,35.84
"8,018",12,1,2,"21,648",50,"5,541",0,"27,139","5,784","21,355",1817,"19,538",20393,0,105.99,0,31.81
"8,019",12,1,3,"21,211",50,"5,671",0,"26,832","5,388","21,444",1817,"19,627",20482,0,105.99,0,29.51
"8,020",12,1,4,"20,906",51,"5,527",0,"26,382","5,166","21,216",1817,"19,399",20275,0,105.99,0,28.11
"8,021",12,1,5,"21,048",51,"5,515",0,"26,512","5,101","21,410",1817,"19,593",20449,0,105.99,0,28.11
"8,022",12,1,6,"21,679",52,"5,485",0,"27,112","5,399","21,713",1817,"19,896",20721,0,105.99,0,29.12
"8,023",12,1,7,"22,713",55,"5,373",0,"28,031","5,092","22,939",1817,"21,122",21952,0,105.99,0,38.53
"8,024",12,1,8,"24,550",58,"5,041",0,"29,534","5,446","24,087",1817,"22,270",22981,0,105.99,0,46.60
"8,025",12,1,9,"25,364",59,"4,918",0,"30,224","5,244","24,980",1817,"23,162",23808,0,105.99,0,46.60
"8,026",12,1,10,"25,572",59,"4,875",0,"30,387","5,394","24,993",1817,"23,176",23824,0,105.99,0,52.89
"8,027",12,1,11,"25,751",59,"5,118",0,"30,810","5,432","25,378",1817,"23,561",24160,0,105.99,0,52.57
"8,028",12,1,12,"24,864",58,"4,910",0,"29,716","4,955","24,761",1817,"22,944",23613,0,105.99,0,46.47
"8,029",12,1,13,"24,836",58,"4,931",0,"29,709","5,163","24,546",1817,"22,729",23397,0,105.99,0,42.26
"8,030",12,1,14,"24,207",57,"4,905",0,"29,054","5,033","24,022",1817,"22,205",22942,0,105.99,0,42.26
"8,031",12,1,15,"23,726",56,"5,087",0,"28,757","4,840","23,917",1817,"22,100",22834,0,105.99,0,42.26
"8,032",12,1,16,"23,524",56,"4,944",0,"28,412","4,370","24,042",1817,"22,224",22947,0,105.99,0,42.26
"8,033",12,1,17,"25,002",56,"5,006",0,"29,952","4,471","25,480",1817,"23,663",24202,0,105.99,0,44.14
"8,034",12,1,18,"25,165",57,"5,003",0,"30,111","4,744","25,368",1817,"23,551",24148,0,105.99,0,48.62
"8,035",12,1,19,"25,004",57,"5,129",0,"30,076","4,730","25,346",1817,"23,529",24099,0,105.99,0,48.62
"8,036",12,1,20,"24,067",56,"5,328",0,"29,340","4,404","24,936",1817,"23,119",23767,0,105.99,0,46.60
"8,037",12,1,21,"22,772",53,"5,618",0,"28,336","4,103","24,233",1817,"22,416",23107,0,105.99,0,46.60
"8,038",12,1,22,"21,567",52,"5,878",0,"27,392","4,154","23,238",1817,"21,421",22221,0,105.99,0,46.47
"8,039",12,1,23,"20,889",53,"5,851",0,"26,688","4,214","22,474",1817,"20,657",21511,0,105.99,0,35.03
"8,040",12,1,24,"20,324",52,"5,842",0,"26,114","4,273","21,841",1817,"20,024",20879,0,105.99,0,28.11
"8,041",12,2,1,"20,099",51,"5,614",0,"25,662","4,116","21,546",1817,"19,729",20582,0,105.99,0,28.07
"8,042",12,2,2,"19,669",50,"5,703",0,"25,322","3,970","21,352",1817,"19,535",20383,0,105.99,0,22.89
"8,043",12,2,3,"19,174",50,"5,927",0,"25,051","3,851","21,201",1817,"19,384",20261,0,105.99,0,21.41
"8,044",12,2,4,"19,341",50,"6,022",0,"25,312","3,801","21,511",1817,"19,694",20547,0,105.99,0,21.41
"8,045",12,2,5,"19,419",50,"5,986",0,"25,355","3,734","21,620",1817,"19,803",20623,0,105.99,0,21.41
"8,046",12,2,6,"20,006",51,"5,972",0,"25,927","3,583","22,344",1817,"20,527",21341,0,105.99,0,21.41
"8,047",12,2,7,"20,373",51,"6,381",0,"26,702","3,813","22,889",1817,"21,072",21897,0,105.99,0,26.79
"8,048",12,2,8,"21,710",52,"6,074",0,"27,731","3,813","23,919",1817,"22,101",22842,0,105.99,0,28.12
"8,049",12,2,9,"22,315",53,"6,188",0,"28,450","4,055","24,395",1817,"22,578",23244,0,105.99,0,33.97
"8,050",12,2,10,"22,918",54,"6,266",0,"29,131","4,125","25,006",1817,"23,189",23838,0,105.99,0,42.14
"8,051",12,2,11,"23,145",54,"6,368",0,"29,460","4,179","25,281",1817,"23,464",24045,0,105.99,0,41.81
"8,052",12,2,12,"23,505",55,"6,047",0,"29,498","4,044","25,454",1817,"23,637",24188,0,105.99,0,41.11
"8,053",12,2,13,"23,337",54,"6,358",0,"29,641","4,266","25,375",1817,"23,558",24153,0,105.99,0,37.42
"8,054",12,2,14,"22,678",54,"6,609",0,"29,233","4,185","25,049",1817,"23,231",23867,0,105.99,0,37.42
"8,055",12,2,15,"22,281",53,"6,725",0,"28,952","4,263","24,690",1817,"22,872",23564,0,105.99,0,37.42
"8,056",12,2,16,"22,336",54,"6,827",0,"29,109","4,435","24,675",1817,"22,858",23542,0,105.99,0,38.52
"8,057",12,2,17,"23,875",55,"6,652",0,"30,472","4,878","25,595",1817,"23,777",24319,0,105.99,0,41.76
"8,058",12,2,18,"24,403",56,"6,939",0,"31,286","4,761","26,524",1817,"24,707",25212,0,105.99,0,48.47
"8,059",12,2,19,"22,803",54,"7,222",0,"29,970","4,191","25,779",1817,"23,962",24509,0,105.99,0,49.40
"8,060",12,2,20,"21,615",52,"7,223",0,"28,785","4,056","24,729",1817,"22,912",23599,0,105.99,0,45.59
"8,061",12,2,21,"21,821",52,"7,022",0,"28,790","4,308","24,483",1817,"22,666",23343,0,105.99,0,42.30
"8,062",12,2,22,"20,957",51,"7,081",0,"27,987","4,199","23,788",1817,"21,970",22740,0,105.99,0,40.82
"8,063",12,2,23,"19,468",50,"7,143",0,"26,561","3,971","22,590",1817,"20,773",21600,0,105.99,0,36.93
"8,064",12,2,24,"18,223",49,"6,971",0,"25,146","3,859","21,287",1817,"19,470",20323,0,105.99,0,28.12
"8,065",12,3,1,"17,967",47,"7,046",0,"24,966","3,844","21,122",1817,"19,305",20181,0,105.99,0,36.11
"8,066",12,3,2,"17,441",47,"6,965",0,"24,359","3,566","20,793",1817,"18,976",19926,0,105.99,0,28.12
"8,067",12,3,3,"17,244",47,"7,113",0,"24,310","3,553","20,757",1817,"18,940",19895,0,105.99,0,26.97
"8,068",12,3,4,"17,580",47,"6,616",0,"24,150","3,604","20,546",1817,"18,729",19782,0,105.99,0,24.48
"8,069",12,3,5,"18,205",48,"6,429",0,"24,587","3,940","20,646",1817,"18,829",19824,0,105.99,0,24.45
"8,070",12,3,6,"19,977",50,"5,874",0,"25,802","4,060","21,742",1817,"19,925",20759,0,105.99,0,28.98
"8,071",12,3,7,"22,378",53,"5,329",0,"27,654","4,374","23,280",1817,"21,463",22250,0,105.99,0,44.66
"8,072",12,3,8,"24,293",54,"5,435",0,"29,674","4,989","24,685",1817,"22,868",23556,0,105.99,0,51.04
"8,073",12,3,9,"24,848",55,"5,393",0,"30,186","5,146","25,040",1817,"23,223",23859,0,105.99,0,51.00
"8,074",12,3,10,"24,579",54,"5,334",0,"29,859","4,789","25,069",1817,"23,252",23875,0,105.99,0,52.53
"8,075",12,3,11,"23,946",54,"5,152",0,"29,045","4,286","24,758",1817,"22,941",23606,0,105.99,0,48.32
"8,076",12,3,12,"24,209",54,"4,839",0,"28,994","4,499","24,495",1817,"22,678",23363,0,105.99,0,50.10
"8,077",12,3,13,"24,242",54,"5,012",0,"29,200","4,402","24,798",1817,"22,981",23657,0,105.99,0,50.02
"8,078",12,3,14,"23,590",53,"5,641",0,"29,178","4,469","24,709",1817,"22,892",23585,0,105.99,0,51.44
"8,079",12,3,15,"23,254",53,"5,724",0,"28,924","4,600","24,324",1817,"22,507",23187,0,105.99,0,47.53
"8,080",12,3,16,"24,062",54,"5,843",0,"29,851","5,146","24,705",1817,"22,888",23583,0,105.99,0,50.33
"8,081",12,3,17,"25,831",56,"6,061",0,"31,835","5,564","26,271",1817,"24,454",24946,0,105.99,0,63.37
"8,082",12,3,18,"26,272",57,"6,341",0,"32,556","5,498","27,058",1817,"25,241",25670,0,105.99,0,67.98
"8,083",12,3,19,"25,716",56,"6,359",0,"32,019","5,322","26,696",1817,"24,879",25381,0,105.99,0,66.77
"8,084",12,3,20,"24,847",55,"6,478",0,"31,270","5,177","26,093",1817,"24,276",24768,0,105.99,0,61.69
"8,085",12,3,21,"24,311",57,"6,687",0,"30,942","5,260","25,683",1817,"23,865",24391,0,105.99,0,55.84
"8,086",12,3,22,"22,905",55,"6,851",0,"29,701","4,795","24,907",1817,"23,089",23732,0,105.99,0,52.03
"8,087",12,3,23,"21,008",51,"6,913",0,"27,870","4,108","23,762",1817,"21,945",22726,0,105.99,0,47.08
"8,088",12,3,24,"19,411",49,"6,563",0,"25,924","3,368","22,556",1817,"20,739",21574,0,105.99,0,35.30
"8,089",12,4,1,"18,933",49,"6,888",0,"25,772","3,479","22,293",1817,"20,476",21272,0,105.99,0,38.44
"8,090",12,4,2,"18,622",48,"7,043",0,"25,617","3,413","22,204",1817,"20,387",21189,0,105.99,0,37.07
"8,091",12,4,3,"18,716",48,"6,955",0,"25,623","3,371","22,252",1817,"20,435",21233,0,105.99,0,30.19
"8,092",12,4,4,"19,028",49,"6,896",0,"25,876","3,623","22,253",1817,"20,436",21233,0,105.99,0,29.47
"8,093",12,4,5,"20,222",48,"6,428",0,"26,602","3,804","22,798",1817,"20,981",21819,0,105.99,0,33.45
"8,094",12,4,6,"22,332",51,"6,431",0,"28,712","4,613","24,099",1817,"22,282",23003,0,105.99,0,47.19
"8,095",12,4,7,"25,260",55,"6,568",0,"31,774","5,061","26,713",1817,"24,896",25385,0,105.99,0,56.10
"8,096",12,4,8,"26,319",57,"6,679",0,"32,941","5,148","27,793",1817,"25,976",26374,0,105.99,0,60.52
"8,097",12,4,9,"26,120",57,"6,772",0,"32,836","5,289","27,547",1817,"25,730",26141,0,105.99,0,60.52
"8,098",12,4,10,"25,561",56,"6,862",0,"32,368","5,374","26,994",1817,"25,176",25592,0,105.99,0,61.46
"8,099",12,4,11,"24,708",54,"6,935",0,"31,589","5,294","26,295",1817,"24,478",24988,0,105.99,0,59.43
"8,100",12,4,12,"23,793",53,"7,093",0,"30,834","5,042","25,792",1817,"23,975",24530,0,105.99,0,57.14
"8,101",12,4,13,"23,051",52,"7,440",0,"30,438","4,885","25,554",1817,"23,737",24277,0,105.99,0,54.63
"8,102",12,4,14,"22,593",53,"7,176",0,"29,715","4,921","24,795",1817,"22,978",23650,0,105.99,0,53.90
"8,103",12,4,15,"23,981",55,"7,112",0,"31,038","5,510","25,528",1817,"23,711",24251,0,105.99,0,53.24
"8,104",12,4,16,"25,204",56,"7,183",0,"32,331","5,533","26,799",1817,"24,982",25445,0,105.99,0,58.03
"8,105",12,4,17,"26,834",58,"7,014",0,"33,790","5,308","28,482",1817,"26,665",27094,0,105.99,0,69.83
"8,106",12,4,18,"27,690",59,"7,024",0,"34,655","5,324","29,332",1817,"27,515",28072,0,105.99,0,79.93
"8,107",12,4,19,"27,420",58,"6,872",0,"34,234","5,266","28,968",1817,"27,151",27646,0,105.99,0,77.40
"8,108",12,4,20,"27,375",58,"6,693",0,"34,009","5,340","28,669",1817,"26,852",27272,0,105.99,0,72.10
"8,109",12,4,21,"26,885",57,"6,549",0,"33,376","5,437","27,939",1817,"26,122",26521,0,105.99,0,63.13
"8,110",12,4,22,"26,306",57,"6,426",0,"32,675","5,651","27,024",1817,"25,207",25619,0,105.99,0,58.02
"8,111",12,4,23,"24,964",55,"6,538",0,"31,446","5,571","25,876",1817,"24,059",24577,0,105.99,0,50.25
"8,112",12,4,24,"23,642",53,"6,600",0,"30,189","5,222","24,967",1817,"23,150",23795,0,105.99,0,41.09
"8,113",12,5,1,"23,104",52,"6,361",0,"29,413","4,993","24,420",1817,"22,603",23264,0,105.99,0,50.85
"8,114",12,5,2,"22,715",52,"6,447",0,"29,110","4,521","24,589",1817,"22,772",23441,0,105.99,0,47.03
"8,115",12,5,3,"22,608",52,"6,347",0,"28,903","4,407","24,496",1817,"22,679",23365,0,105.99,0,48.00
"8,116",12,5,4,"23,046",52,"6,298",0,"29,291","4,468","24,823",1817,"23,006",23685,0,105.99,0,44.89
"8,117",12,5,5,"23,608",53,"6,189",0,"29,744","4,468","25,276",1817,"23,459",24039,0,105.99,0,48.62
"8,118",12,5,6,"25,423",56,"6,202",0,"31,569","4,579","26,990",1817,"25,173",25583,0,105.99,0,53.22
"8,119",12,5,7,"27,276",58,"6,489",0,"33,706","4,237","29,469",1817,"27,652",28187,0,105.99,0,63.04
"8,120",12,5,8,"27,614",59,"6,091",0,"33,646","3,599","30,048",1817,"28,230",28843,0,105.99,0,74.40
"8,121",12,5,9,"27,744",59,"5,820",0,"33,505","4,525","28,979",1817,"27,162",27667,0,105.99,0,69.46
"8,122",12,5,10,"28,068",60,"5,616",0,"33,624","5,514","28,110",1817,"26,293",26699,0,105.99,0,66.71
"8,123",12,5,11,"28,205",65,"5,496",0,"33,637","5,973","27,663",1817,"25,846",26245,0,105.99,0,61.72
"8,124",12,5,12,"27,878",62,"5,480",0,"33,297","5,897","27,399",1817,"25,582",26000,0,105.99,0,59.87
"8,125",12,5,13,"27,079",59,"5,506",0,"32,526","5,687","26,838",1817,"25,021",25469,0,105.99,0,57.95
"8,126",12,5,14,"26,371",60,"5,584",0,"31,895","5,268","26,628",1817,"24,811",25315,0,105.99,0,57.48
"8,127",12,5,15,"26,671",58,"5,554",0,"32,167","5,401","26,766",1817,"24,949",25421,0,105.99,0,55.77
"8,128",12,5,16,"27,431",58,"5,872",0,"33,244","5,136","28,108",1817,"26,291",26698,0,105.99,0,58.87
"8,129",12,5,17,"27,482",59,"5,773",0,"33,196","4,264","28,932",1817,"27,115",27596,0,105.99,0,69.46
"8,130",12,5,18,"27,765",59,"5,795",0,"33,502","4,091","29,411",1817,"27,594",28131,0,105.99,0,70.94
"8,131",12,5,19,"27,532",59,"5,859",0,"33,332","4,017","29,315",1817,"27,498",28061,0,105.99,0,69.87
"8,132",12,5,20,"27,632",58,"5,911",0,"33,484","4,403","29,081",1817,"27,264",27777,0,105.99,0,70.94
"8,133",12,5,21,"27,127",58,"5,845",0,"32,914","4,423","28,491",1817,"26,674",27113,0,105.99,0,66.42
"8,134",12,5,22,"26,243",56,"5,752",0,"31,938","4,633","27,305",1817,"25,488",25911,0,105.99,0,60.29
"8,135",12,5,23,"24,942",54,"6,017",0,"30,905","4,456","26,449",1817,"24,632",25145,0,105.99,0,53.86
"8,136",12,5,24,"23,641",53,"6,026",0,"29,614","4,239","25,375",1817,"23,558",24150,0,105.99,0,49.79
"8,137",12,6,1,"22,606",52,"6,328",0,"28,882","4,170","24,712",1817,"22,894",23587,0,105.99,0,35.75
"8,138",12,6,2,"22,050",51,"6,254",0,"28,253","4,048","24,205",1817,"22,388",23086,0,105.99,0,34.38
"8,139",12,6,3,"22,120",51,"6,128",0,"28,197","4,079","24,119",1817,"22,302",23006,0,105.99,0,32.55
"8,140",12,6,4,"21,999",51,"6,087",0,"28,036","4,128","23,907",1817,"22,090",22828,0,105.99,0,32.55
"8,141",12,6,5,"22,720",52,"5,858",0,"28,527","4,047","24,480",1817,"22,663",23342,0,105.99,0,34.94
"8,142",12,6,6,"24,105",53,"5,802",0,"29,853","4,494","25,359",1817,"23,542",24124,0,105.99,0,44.25
"8,143",12,6,7,"27,029",56,"5,531",0,"32,504","4,280","28,225",1817,"26,407",26828,0,105.99,0,60.05
"8,144",12,6,8,"28,237",59,"5,425",0,"33,602","4,399","29,203",1817,"27,386",27920,0,105.99,0,68.12
"8,145",12,6,9,"27,855",59,"5,422",0,"33,218","4,926","28,292",1817,"26,475",26911,0,105.99,0,60.17
"8,146",12,6,10,"27,665",58,"5,483",0,"33,090","5,316","27,774",1817,"25,957",26345,0,105.99,0,58.06
"8,147",12,6,11,"27,039",57,"5,526",0,"32,508","5,441","27,067",1817,"25,250",25686,0,105.99,0,51.93
"8,148",12,6,12,"26,678",57,"5,833",0,"32,454","5,416","27,038",1817,"25,221",25638,0,105.99,0,52.69
"8,149",12,6,13,"25,698",55,"5,600",0,"31,242","4,934","26,308",1817,"24,491",24997,0,105.99,0,46.80
"8,150",12,6,14,"25,698",55,"5,609",0,"31,252","4,967","26,285",1817,"24,468",24980,0,105.99,0,47.00
"8,151",12,6,15,"25,166",55,"5,756",0,"30,867","4,911","25,956",1817,"24,139",24660,0,105.99,0,47.82
"8,152",12,6,16,"26,062",56,"5,686",0,"31,692","4,934","26,758",1817,"24,941",25419,0,105.99,0,53.57
"8,153",12,6,17,"27,433",58,"5,624",0,"32,999","4,883","28,116",1817,"26,299",26700,0,105.99,0,67.58
"8,154",12,6,18,"28,006",59,"5,651",0,"33,598","5,011","28,587",1817,"26,770",27197,0,105.99,0,75.89
"8,155",12,6,19,"27,707",59,"5,755",0,"33,403","5,222","28,181",1817,"26,364",26785,0,105.99,0,77.45
"8,156",12,6,20,"27,513",58,"5,714",0,"33,170","5,472","27,698",1817,"25,881",26267,0,105.99,0,69.05
"8,157",12,6,21,"27,095",57,"5,671",0,"32,709","5,629","27,079",1817,"25,262",25702,0,105.99,0,61.46
"8,158",12,6,22,"26,265",56,"5,905",0,"32,115","5,481","26,634",1817,"24,817",25318,0,105.99,0,51.66
"8,159",12,6,23,"24,531",54,"5,902",0,"30,379","5,042","25,337",1817,"23,520",24092,0,105.99,0,46.52
"8,160",12,6,24,"23,025",53,"5,897",0,"28,869","4,568","24,301",1817,"22,484",23165,0,105.99,0,42.53
"8,161",12,7,1,"22,146",51,"6,032",0,"28,127","4,566","23,561",1817,"21,744",22531,0,105.99,0,41.05
"8,162",12,7,2,"21,140",49,"5,963",0,"27,054","4,039","23,015",1817,"21,198",22018,0,105.99,0,34.93
"8,163",12,7,3,"21,495",49,"5,825",0,"27,270","4,045","23,225",1817,"21,408",22202,0,105.99,0,33.43
"8,164",12,7,4,"22,062",51,"5,728",0,"27,740","4,230","23,510",1817,"21,693",22489,0,105.99,0,32.65
"8,165",12,7,5,"22,592",52,"5,759",0,"28,299","4,446","23,853",1817,"22,036",22786,0,105.99,0,34.66
"8,166",12,7,6,"24,663",55,"5,817",0,"30,425","5,104","25,320",1817,"23,503",24079,0,105.99,0,44.37
"8,167",12,7,7,"27,307",57,"5,799",0,"33,048","5,023","28,025",1817,"26,208",26619,0,105.99,0,65.54
"8,168",12,7,8,"28,120",63,"6,114",0,"34,170","5,012","29,158",1817,"27,341",27881,0,105.99,0,82.29
"8,169",12,7,9,"27,693",82,"6,308",0,"33,919","5,305","28,615",1817,"26,798",27216,0,105.99,0,70.06
"8,170",12,7,10,"27,378",62,"6,125",0,"33,441","5,724","27,717",1817,"25,900",26288,0,105.99,0,61.65
"8,171",12,7,11,"27,129",58,"5,969",0,"33,040","5,950","27,090",1817,"25,273",25718,0,105.99,0,60.49
"8,172",12,7,12,"26,594",57,"6,098",0,"32,635","5,891","26,744",1817,"24,927",25413,0,105.99,0,59.69
"8,173",12,7,13,"25,325",55,"6,021",0,"31,290","5,310","25,981",1817,"24,164",24677,0,105.99,0,56.04
"8,174",12,7,14,"24,601",54,"6,128",0,"30,675","4,993","25,682",1817,"23,865",24389,0,105.99,0,56.02
"8,175",12,7,15,"25,101",55,"6,310",0,"31,356","5,005","26,351",1817,"24,534",25037,0,105.99,0,54.82
"8,176",12,7,16,"26,239",56,"6,959",0,"33,142","4,771","28,371",1817,"26,554",26972,0,105.99,0,60.14
"8,177",12,7,17,"27,112",57,"6,631",0,"33,686","3,784","29,902",1817,"28,085",28700,0,105.99,0,82.08
"8,178",12,7,18,"27,611",58,"6,801",0,"34,354","3,742","30,612",1817,"28,795",29484,0,300.00,0,102.63
"8,179",12,7,19,"27,559",58,"6,895",0,"34,397","4,450","29,947",1817,"28,130",28733,0,105.99,0,91.79
"8,180",12,7,20,"28,289",59,"6,937",0,"35,168","4,989","30,179",1817,"28,362",29036,0,105.99,0,77.80
"8,181",12,7,21,"28,436",59,"6,898",0,"35,276","5,359","29,917",1817,"28,100",28719,0,105.99,0,68.85
"8,182",12,7,22,"28,549",59,"6,799",0,"35,288","5,560","29,728",1817,"27,911",28488,0,105.99,0,61.99
"8,183",12,7,23,"27,555",57,"6,700",0,"34,198","5,312","28,886",1817,"27,069",27542,0,105.99,0,54.24
"8,184",12,7,24,"26,555",56,"6,660",0,"33,159","5,305","27,854",1817,"26,037",26476,0,105.99,0,58.45
"8,185",12,8,1,"25,803",55,"7,006",0,"32,753","5,098","27,655",1817,"25,838",26239,0,105.99,0,52.61
"8,186",12,8,2,"24,781",54,"6,865",0,"31,592","4,293","27,299",1817,"25,482",25906,0,105.99,0,49.64
"8,187",12,8,3,"25,099",54,"6,830",0,"31,875","4,404","27,471",1817,"25,654",26054,0,105.99,0,51.25
"8,188",12,8,4,"25,201",54,"7,290",0,"32,437","3,986","28,451",1817,"26,634",27069,0,105.99,0,52.85
"8,189",12,8,5,"24,674",53,"7,050",0,"31,671","3,469","28,202",1817,"26,385",26807,0,105.99,0,55.37
"8,190",12,8,6,"25,694",55,"7,075",0,"32,715","3,565","29,149",1817,"27,332",27859,0,105.99,0,59.47
"8,191",12,8,7,"27,057",57,"6,821",0,"33,821","3,263","30,559",1817,"28,742",29459,0,300.00,0,61.85
"8,192",12,8,8,"27,573",58,"7,010",0,"34,525","2,829","31,697",2067,"29,630",30076,0,300.00,0,71.55
"8,193",12,8,9,"27,491",58,"7,185",0,"34,619","2,743","31,875",2067,"29,808",30204,0,300.00,0,68.62
"8,194",12,8,10,"26,634",57,"7,430",0,"34,007","3,387","30,621",1817,"28,804",29490,0,300.00,0,68.24
"8,195",12,8,11,"26,133",56,"7,384",0,"33,461","3,499","29,962",1817,"28,145",28759,0,105.99,0,68.60
"8,196",12,8,12,"25,735",55,"6,888",0,"32,569","3,547","29,022",1817,"27,205",27704,0,105.99,0,62.26
"8,197",12,8,13,"25,189",54,"7,106",0,"32,241","3,589","28,652",1817,"26,834",27261,0,105.99,0,58.45
"8,198",12,8,14,"24,862",53,"7,062",0,"31,871","3,623","28,248",1817,"26,431",26851,0,105.99,0,58.21
"8,199",12,8,15,"24,862",53,"6,823",0,"31,631","3,580","28,052",1817,"26,235",26639,0,105.99,0,56.85
